Model,DPO3034
Firmware Version,2.07

Point Format,Y
Horizontal Units,S
Horizontal Scale,200
Sample Interval,0.2
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,CH1
-8.022e+02,4.00375
-8.020e+02,4.00406
-8.018e+02,4.00438
-8.016e+02,4.00469
-8.014e+02,4.00469
-8.012e+02,4.00438
-8.010e+02,4.00312
-8.008e+02,4.0025
-8.006e+02,4.00344
-8.004e+02,4.00406
-8.002e+02,4.00344
-8.000e+02,4.00344
-7.998e+02,4.00406
-7.996e+02,4.00438
-7.994e+02,4.00438
-7.992e+02,4.00344
-7.990e+02,4.00375
-7.988e+02,4.00125
-7.986e+02,4.00063
-7.984e+02,4.00156
-7.982e+02,4.00312
-7.980e+02,4.00312
-7.978e+02,4.00312
-7.976e+02,4.0025
-7.974e+02,4.00125
-7.972e+02,4.00125
-7.970e+02,4.00094
-7.968e+02,4.00219
-7.966e+02,4.0025
-7.964e+02,4.0025
-7.962e+02,4.00094
-7.960e+02,4.00094
-7.958e+02,4.00094
-7.956e+02,4.00031
-7.954e+02,3.99906
-7.952e+02,3.99875
-7.950e+02,3.99906
-7.948e+02,3.99938
-7.946e+02,3.99812
-7.944e+02,3.99938
-7.942e+02,3.99969
-7.940e+02,4
-7.938e+02,4
-7.936e+02,3.99906
-7.934e+02,3.99906
-7.932e+02,3.99812
-7.930e+02,3.99812
-7.928e+02,3.99719
-7.926e+02,3.99625
-7.924e+02,3.99719
-7.922e+02,3.99688
-7.920e+02,3.99906
-7.918e+02,3.99938
-7.916e+02,3.99969
-7.914e+02,3.99844
-7.912e+02,3.99844
-7.910e+02,3.99656
-7.908e+02,3.99594
-7.906e+02,3.99688
-7.904e+02,3.99719
-7.902e+02,3.99688
-7.900e+02,3.99594
-7.898e+02,3.99625
-7.896e+02,3.99656
-7.894e+02,3.99594
-7.892e+02,3.99562
-7.890e+02,3.99562
-7.888e+02,3.99531
-7.886e+02,3.995
-7.884e+02,3.99438
-7.882e+02,3.99438
-7.880e+02,3.99531
-7.878e+02,3.99594
-7.876e+02,3.99438
-7.874e+02,3.99375
-7.872e+02,3.995
-7.870e+02,3.99562
-7.868e+02,3.99625
-7.866e+02,3.99594
-7.864e+02,3.99469
-7.862e+02,3.995
-7.860e+02,3.99531
-7.858e+02,3.99438
-7.856e+02,3.99406
-7.854e+02,3.99406
-7.852e+02,3.99375
-7.850e+02,3.99344
-7.848e+02,3.99313
-7.846e+02,3.99313
-7.844e+02,3.99313
-7.842e+02,3.99344
-7.840e+02,3.99438
-7.838e+02,3.99438
-7.836e+02,3.99406
-7.834e+02,3.99375
-7.832e+02,3.99281
-7.830e+02,3.9925
-7.828e+02,3.99281
-7.826e+02,3.99313
-7.824e+02,3.99406
-7.822e+02,3.99375
-7.820e+02,3.99375
-7.818e+02,3.99375
-7.816e+02,3.99375
-7.814e+02,3.99406
-7.812e+02,3.9925
-7.810e+02,3.99281
-7.808e+02,3.9925
-7.806e+02,3.99125
-7.804e+02,3.99125
-7.802e+02,3.99281
-7.800e+02,3.9925
-7.798e+02,3.99344
-7.796e+02,3.99313
-7.794e+02,3.99156
-7.792e+02,3.99188
-7.790e+02,3.99125
-7.788e+02,3.99188
-7.786e+02,3.99125
-7.784e+02,3.9925
-7.782e+02,3.99094
-7.780e+02,3.99125
-7.778e+02,3.99063
-7.776e+02,3.99
-7.774e+02,3.99031
-7.772e+02,3.99125
-7.770e+02,3.98969
-7.768e+02,3.98937
-7.766e+02,3.98844
-7.764e+02,3.98875
-7.762e+02,3.98875
-7.760e+02,3.99
-7.758e+02,3.99031
-7.756e+02,3.99031
-7.754e+02,3.99063
-7.752e+02,3.99063
-7.750e+02,3.98937
-7.748e+02,3.99094
-7.746e+02,3.99
-7.744e+02,3.98969
-7.742e+02,3.98969
-7.740e+02,3.98875
-7.738e+02,3.98906
-7.736e+02,3.99
-7.734e+02,3.98969
-7.732e+02,3.98875
-7.730e+02,3.98813
-7.728e+02,3.98844
-7.726e+02,3.9875
-7.724e+02,3.9875
-7.722e+02,3.9875
-7.720e+02,3.98781
-7.718e+02,3.98844
-7.716e+02,3.98813
-7.714e+02,3.98781
-7.712e+02,3.98813
-7.710e+02,3.98781
-7.708e+02,3.98656
-7.706e+02,3.98656
-7.704e+02,3.98719
-7.702e+02,3.98719
-7.700e+02,3.98844
-7.698e+02,3.98781
-7.696e+02,3.98813
-7.694e+02,3.9875
-7.692e+02,3.9875
-7.690e+02,3.98656
-7.688e+02,3.98719
-7.686e+02,3.98844
-7.684e+02,3.98844
-7.682e+02,3.98813
-7.680e+02,3.98844
-7.678e+02,3.98906
-7.676e+02,3.98844
-7.674e+02,3.98781
-7.672e+02,3.98906
-7.670e+02,3.98719
-7.668e+02,3.98719
-7.666e+02,3.98844
-7.664e+02,3.98875
-7.662e+02,3.98813
-7.660e+02,3.98844
-7.658e+02,3.98719
-7.656e+02,3.98656
-7.654e+02,3.98594
-7.652e+02,3.98594
-7.650e+02,3.98594
-7.648e+02,3.98656
-7.646e+02,3.98531
-7.644e+02,3.985
-7.642e+02,3.985
-7.640e+02,3.98531
-7.638e+02,3.98531
-7.636e+02,3.98469
-7.634e+02,3.98438
-7.632e+02,3.98375
-7.630e+02,3.98438
-7.628e+02,3.98406
-7.626e+02,3.98438
-7.624e+02,3.98469
-7.622e+02,3.98406
-7.620e+02,3.985
-7.618e+02,3.98625
-7.616e+02,3.98594
-7.614e+02,3.98656
-7.612e+02,3.98563
-7.610e+02,3.98563
-7.608e+02,3.985
-7.606e+02,3.98469
-7.604e+02,3.98406
-7.602e+02,3.98594
-7.600e+02,3.98563
-7.598e+02,3.98469
-7.596e+02,3.98375
-7.594e+02,3.98313
-7.592e+02,3.985
-7.590e+02,3.985
-7.588e+02,3.98375
-7.586e+02,3.98375
-7.584e+02,3.98344
-7.582e+02,3.98375
-7.580e+02,3.98375
-7.578e+02,3.98281
-7.576e+02,3.98375
-7.574e+02,3.98313
-7.572e+02,3.98375
-7.570e+02,3.98438
-7.568e+02,3.98375
-7.566e+02,3.98281
-7.564e+02,3.98313
-7.562e+02,3.98344
-7.560e+02,3.98313
-7.558e+02,3.98313
-7.556e+02,3.9825
-7.554e+02,3.9825
-7.552e+02,3.98313
-7.550e+02,3.9825
-7.548e+02,3.98094
-7.546e+02,3.98219
-7.544e+02,3.98281
-7.542e+02,3.9825
-7.540e+02,3.98219
-7.538e+02,3.98281
-7.536e+02,3.98219
-7.534e+02,3.98125
-7.532e+02,3.98094
-7.530e+02,3.98094
-7.528e+02,3.98094
-7.526e+02,3.98063
-7.524e+02,3.98125
-7.522e+02,3.98219
-7.520e+02,3.98188
-7.518e+02,3.98125
-7.516e+02,3.98094
-7.514e+02,3.98125
-7.512e+02,3.98
-7.510e+02,3.97875
-7.508e+02,3.97969
-7.506e+02,3.98
-7.504e+02,3.97844
-7.502e+02,3.97906
-7.500e+02,3.97875
-7.498e+02,3.97781
-7.496e+02,3.97812
-7.494e+02,3.97875
-7.492e+02,3.97812
-7.490e+02,3.9775
-7.488e+02,3.9775
-7.486e+02,3.9775
-7.484e+02,3.97812
-7.482e+02,3.97844
-7.480e+02,3.97812
-7.478e+02,3.9775
-7.476e+02,3.97781
-7.474e+02,3.9775
-7.472e+02,3.97656
-7.470e+02,3.97656
-7.468e+02,3.97781
-7.466e+02,3.9775
-7.464e+02,3.97562
-7.462e+02,3.975
-7.460e+02,3.97531
-7.458e+02,3.97594
-7.456e+02,3.97531
-7.454e+02,3.975
-7.452e+02,3.975
-7.450e+02,3.97531
-7.448e+02,3.975
-7.446e+02,3.97469
-7.444e+02,3.975
-7.442e+02,3.97594
-7.440e+02,3.97562
-7.438e+02,3.97531
-7.436e+02,3.975
-7.434e+02,3.97406
-7.432e+02,3.97375
-7.430e+02,3.97344
-7.428e+02,3.97344
-7.426e+02,3.97344
-7.424e+02,3.97344
-7.422e+02,3.97344
-7.420e+02,3.97375
-7.418e+02,3.97344
-7.416e+02,3.97281
-7.414e+02,3.97313
-7.412e+02,3.97219
-7.410e+02,3.97344
-7.408e+02,3.97438
-7.406e+02,3.97375
-7.404e+02,3.97375
-7.402e+02,3.97375
-7.400e+02,3.97406
-7.398e+02,3.97406
-7.396e+02,3.97344
-7.394e+02,3.97281
-7.392e+02,3.97125
-7.390e+02,3.97156
-7.388e+02,3.97219
-7.386e+02,3.97188
-7.384e+02,3.97031
-7.382e+02,3.97063
-7.380e+02,3.97031
-7.378e+02,3.97031
-7.376e+02,3.97031
-7.374e+02,3.97031
-7.372e+02,3.97188
-7.370e+02,3.97125
-7.368e+02,3.97156
-7.366e+02,3.97031
-7.364e+02,3.97063
-7.362e+02,3.97063
-7.360e+02,3.97031
-7.358e+02,3.97
-7.356e+02,3.96906
-7.354e+02,3.96937
-7.352e+02,3.96937
-7.350e+02,3.96875
-7.348e+02,3.96937
-7.346e+02,3.96937
-7.344e+02,3.96844
-7.342e+02,3.9675
-7.340e+02,3.96813
-7.338e+02,3.96781
-7.336e+02,3.96781
-7.334e+02,3.96719
-7.332e+02,3.9675
-7.330e+02,3.96719
-7.328e+02,3.96719
-7.326e+02,3.96687
-7.324e+02,3.96656
-7.322e+02,3.9675
-7.320e+02,3.96781
-7.318e+02,3.9675
-7.316e+02,3.96687
-7.314e+02,3.96687
-7.312e+02,3.96687
-7.310e+02,3.96656
-7.308e+02,3.96656
-7.306e+02,3.96719
-7.304e+02,3.96719
-7.302e+02,3.9675
-7.300e+02,3.96781
-7.298e+02,3.96781
-7.296e+02,3.96719
-7.294e+02,3.96656
-7.292e+02,3.96594
-7.290e+02,3.965
-7.288e+02,3.965
-7.286e+02,3.96375
-7.284e+02,3.96437
-7.282e+02,3.96625
-7.280e+02,3.96625
-7.278e+02,3.96594
-7.276e+02,3.965
-7.274e+02,3.96531
-7.272e+02,3.96469
-7.270e+02,3.96406
-7.268e+02,3.96375
-7.266e+02,3.96313
-7.264e+02,3.96406
-7.262e+02,3.96344
-7.260e+02,3.96375
-7.258e+02,3.96313
-7.256e+02,3.9625
-7.254e+02,3.96188
-7.252e+02,3.96219
-7.250e+02,3.9625
-7.248e+02,3.9625
-7.246e+02,3.96219
-7.244e+02,3.96188
-7.242e+02,3.96281
-7.240e+02,3.96313
-7.238e+02,3.96281
-7.236e+02,3.96313
-7.234e+02,3.96281
-7.232e+02,3.9625
-7.230e+02,3.96125
-7.228e+02,3.96156
-7.226e+02,3.96125
-7.224e+02,3.96188
-7.222e+02,3.96156
-7.220e+02,3.96219
-7.218e+02,3.96156
-7.216e+02,3.96188
-7.214e+02,3.96156
-7.212e+02,3.96156
-7.210e+02,3.96094
-7.208e+02,3.95875
-7.206e+02,3.95906
-7.204e+02,3.95844
-7.202e+02,3.95875
-7.200e+02,3.95969
-7.198e+02,3.95969
-7.196e+02,3.96
-7.194e+02,3.95969
-7.192e+02,3.95969
-7.190e+02,3.96094
-7.188e+02,3.96063
-7.186e+02,3.95875
-7.184e+02,3.95906
-7.182e+02,3.95875
-7.180e+02,3.95844
-7.178e+02,3.95938
-7.176e+02,3.95875
-7.174e+02,3.95781
-7.172e+02,3.95906
-7.170e+02,3.95719
-7.168e+02,3.95719
-7.166e+02,3.95594
-7.164e+02,3.95625
-7.162e+02,3.95656
-7.160e+02,3.95625
-7.158e+02,3.95562
-7.156e+02,3.95562
-7.154e+02,3.95562
-7.152e+02,3.95438
-7.150e+02,3.95406
-7.148e+02,3.95344
-7.146e+02,3.9525
-7.144e+02,3.95281
-7.142e+02,3.95312
-7.140e+02,3.95375
-7.138e+02,3.95281
-7.136e+02,3.95438
-7.134e+02,3.95438
-7.132e+02,3.95438
-7.130e+02,3.95375
-7.128e+02,3.95469
-7.126e+02,3.95375
-7.124e+02,3.95469
-7.122e+02,3.95438
-7.120e+02,3.95531
-7.118e+02,3.95469
-7.116e+02,3.95594
-7.114e+02,3.95594
-7.112e+02,3.95469
-7.110e+02,3.95406
-7.108e+02,3.95281
-7.106e+02,3.95188
-7.104e+02,3.95156
-7.102e+02,3.95156
-7.100e+02,3.95219
-7.098e+02,3.95188
-7.096e+02,3.95281
-7.094e+02,3.95281
-7.092e+02,3.95281
-7.090e+02,3.95312
-7.088e+02,3.95344
-7.086e+02,3.95188
-7.084e+02,3.95188
-7.082e+02,3.95156
-7.080e+02,3.9525
-7.078e+02,3.9525
-7.076e+02,3.95312
-7.074e+02,3.95312
-7.072e+02,3.95281
-7.070e+02,3.95281
-7.068e+02,3.9525
-7.066e+02,3.95219
-7.064e+02,3.95125
-7.062e+02,3.95125
-7.060e+02,3.95156
-7.058e+02,3.95125
-7.056e+02,3.95094
-7.054e+02,3.95125
-7.052e+02,3.95125
-7.050e+02,3.95031
-7.048e+02,3.95094
-7.046e+02,3.95
-7.044e+02,3.94938
-7.042e+02,3.95
-7.040e+02,3.95
-7.038e+02,3.95
-7.036e+02,3.94906
-7.034e+02,3.94906
-7.032e+02,3.94844
-7.030e+02,3.94875
-7.028e+02,3.94844
-7.026e+02,3.9475
-7.024e+02,3.9475
-7.022e+02,3.94687
-7.020e+02,3.94781
-7.018e+02,3.94781
-7.016e+02,3.94656
-7.014e+02,3.9475
-7.012e+02,3.94781
-7.010e+02,3.94875
-7.008e+02,3.94813
-7.006e+02,3.94781
-7.004e+02,3.9475
-7.002e+02,3.94687
-7.000e+02,3.94656
-6.998e+02,3.94625
-6.996e+02,3.94719
-6.994e+02,3.94656
-6.992e+02,3.94656
-6.990e+02,3.94656
-6.988e+02,3.94687
-6.986e+02,3.94781
-6.984e+02,3.94687
-6.982e+02,3.94687
-6.980e+02,3.94687
-6.978e+02,3.94656
-6.976e+02,3.94687
-6.974e+02,3.94781
-6.972e+02,3.94719
-6.970e+02,3.94813
-6.968e+02,3.9475
-6.966e+02,3.94813
-6.964e+02,3.94844
-6.962e+02,3.94781
-6.960e+02,3.94687
-6.958e+02,3.94687
-6.956e+02,3.9475
-6.954e+02,3.94656
-6.952e+02,3.94687
-6.950e+02,3.94687
-6.948e+02,3.94594
-6.946e+02,3.94594
-6.944e+02,3.94563
-6.942e+02,3.94469
-6.940e+02,3.945
-6.938e+02,3.94531
-6.936e+02,3.94563
-6.934e+02,3.94563
-6.932e+02,3.94375
-6.930e+02,3.945
-6.928e+02,3.94594
-6.926e+02,3.94469
-6.924e+02,3.94406
-6.922e+02,3.94469
-6.920e+02,3.94375
-6.918e+02,3.945
-6.916e+02,3.94469
-6.914e+02,3.94375
-6.912e+02,3.94406
-6.910e+02,3.945
-6.908e+02,3.94406
-6.906e+02,3.94406
-6.904e+02,3.94375
-6.902e+02,3.945
-6.900e+02,3.94375
-6.898e+02,3.94375
-6.896e+02,3.94406
-6.894e+02,3.94531
-6.892e+02,3.94406
-6.890e+02,3.94344
-6.888e+02,3.94313
-6.886e+02,3.94281
-6.884e+02,3.94219
-6.882e+02,3.94219
-6.880e+02,3.94156
-6.878e+02,3.94156
-6.876e+02,3.94156
-6.874e+02,3.94031
-6.872e+02,3.94031
-6.870e+02,3.93844
-6.868e+02,3.93938
-6.866e+02,3.99875
-6.864e+02,4.01594
-6.862e+02,4.01781
-6.860e+02,4.02062
-6.858e+02,4.02156
-6.856e+02,4.02219
-6.854e+02,4.02281
-6.852e+02,4.02469
-6.850e+02,4.02656
-6.848e+02,4.02813
-6.846e+02,4.03
-6.844e+02,4.02875
-6.842e+02,4.02969
-6.840e+02,4.03
-6.838e+02,4.03094
-6.836e+02,4.03313
-6.834e+02,4.03344
-6.832e+02,4.03406
-6.830e+02,4.03594
-6.828e+02,4.03531
-6.826e+02,4.03563
-6.824e+02,4.03594
-6.822e+02,4.03656
-6.820e+02,4.03656
-6.818e+02,4.0375
-6.816e+02,4.03656
-6.814e+02,4.03719
-6.812e+02,4.03844
-6.810e+02,4.03875
-6.808e+02,4.03906
-6.806e+02,4.03906
-6.804e+02,4.04063
-6.802e+02,4.04094
-6.800e+02,4.04219
-6.798e+02,4.0425
-6.796e+02,4.04344
-6.794e+02,4.0425
-6.792e+02,4.04406
-6.790e+02,4.04469
-6.788e+02,4.045
-6.786e+02,4.04406
-6.784e+02,4.04625
-6.782e+02,4.04594
-6.780e+02,4.04563
-6.778e+02,4.04719
-6.776e+02,4.04844
-6.774e+02,4.04906
-6.772e+02,4.04906
-6.770e+02,4.04812
-6.768e+02,4.04906
-6.766e+02,4.04969
-6.764e+02,4.04938
-6.762e+02,4.05031
-6.760e+02,4.05125
-6.758e+02,4.05
-6.756e+02,4.05
-6.754e+02,4.05156
-6.752e+02,4.05156
-6.750e+02,4.05187
-6.748e+02,4.05281
-6.746e+02,4.05156
-6.744e+02,4.0525
-6.742e+02,4.05344
-6.740e+02,4.05312
-6.738e+02,4.05312
-6.736e+02,4.05375
-6.734e+02,4.05312
-6.732e+02,4.05344
-6.730e+02,4.055
-6.728e+02,4.05469
-6.726e+02,4.05563
-6.724e+02,4.05563
-6.722e+02,4.055
-6.720e+02,4.05656
-6.718e+02,4.05656
-6.716e+02,4.05625
-6.714e+02,4.05687
-6.712e+02,4.05687
-6.710e+02,4.0575
-6.708e+02,4.05687
-6.706e+02,4.05719
-6.704e+02,4.05781
-6.702e+02,4.05875
-6.700e+02,4.06
-6.698e+02,4.06031
-6.696e+02,4.05969
-6.694e+02,4.05906
-6.692e+02,4.05938
-6.690e+02,4.06
-6.688e+02,4.06
-6.686e+02,4.06031
-6.684e+02,4.06156
-6.682e+02,4.06062
-6.680e+02,4.06219
-6.678e+02,4.0625
-6.676e+02,4.06344
-6.674e+02,4.06344
-6.672e+02,4.06344
-6.670e+02,4.0625
-6.668e+02,4.0625
-6.666e+02,4.06219
-6.664e+02,4.06219
-6.662e+02,4.06344
-6.660e+02,4.06406
-6.658e+02,4.06469
-6.656e+02,4.06594
-6.654e+02,4.065
-6.652e+02,4.065
-6.650e+02,4.06594
-6.648e+02,4.06531
-6.646e+02,4.06562
-6.644e+02,4.06562
-6.642e+02,4.06562
-6.640e+02,4.06562
-6.638e+02,4.06719
-6.636e+02,4.0675
-6.634e+02,4.06937
-6.632e+02,4.06781
-6.630e+02,4.06813
-6.628e+02,4.06719
-6.626e+02,4.06844
-6.624e+02,4.06875
-6.622e+02,4.06906
-6.620e+02,4.07031
-6.618e+02,4.07031
-6.616e+02,4.07062
-6.614e+02,4.07094
-6.612e+02,4.07125
-6.610e+02,4.07125
-6.608e+02,4.07125
-6.606e+02,4.07062
-6.604e+02,4.07094
-6.602e+02,4.07031
-6.600e+02,4.07031
-6.598e+02,4.07094
-6.596e+02,4.07219
-6.594e+02,4.07281
-6.592e+02,4.07344
-6.590e+02,4.07344
-6.588e+02,4.07344
-6.586e+02,4.07313
-6.584e+02,4.07375
-6.582e+02,4.07437
-6.580e+02,4.07469
-6.578e+02,4.07406
-6.576e+02,4.07344
-6.574e+02,4.07437
-6.572e+02,4.07531
-6.570e+02,4.07344
-6.568e+02,4.07437
-6.566e+02,4.07531
-6.564e+02,4.07531
-6.562e+02,4.07563
-6.560e+02,4.07469
-6.558e+02,4.07469
-6.556e+02,4.075
-6.554e+02,4.07531
-6.552e+02,4.075
-6.550e+02,4.07437
-6.548e+02,4.07406
-6.546e+02,4.07406
-6.544e+02,4.07469
-6.542e+02,4.07531
-6.540e+02,4.075
-6.538e+02,4.07563
-6.536e+02,4.075
-6.534e+02,4.07469
-6.532e+02,4.07437
-6.530e+02,4.07437
-6.528e+02,4.07437
-6.526e+02,4.07375
-6.524e+02,4.07375
-6.522e+02,4.075
-6.520e+02,4.07531
-6.518e+02,4.07563
-6.516e+02,4.07531
-6.514e+02,4.07531
-6.512e+02,4.075
-6.510e+02,4.07594
-6.508e+02,4.07594
-6.506e+02,4.07469
-6.504e+02,4.07625
-6.502e+02,4.07563
-6.500e+02,4.07656
-6.498e+02,4.0775
-6.496e+02,4.07656
-6.494e+02,4.07781
-6.492e+02,4.0775
-6.490e+02,4.07656
-6.488e+02,4.07625
-6.486e+02,4.07563
-6.484e+02,4.07688
-6.482e+02,4.07781
-6.480e+02,4.07688
-6.478e+02,4.07563
-6.476e+02,4.07594
-6.474e+02,4.07656
-6.472e+02,4.07844
-6.470e+02,4.07969
-6.468e+02,4.07906
-6.466e+02,4.07875
-6.464e+02,4.07937
-6.462e+02,4.07937
-6.460e+02,4.07875
-6.458e+02,4.07906
-6.456e+02,4.07937
-6.454e+02,4.07937
-6.452e+02,4.08
-6.450e+02,4.07906
-6.448e+02,4.07969
-6.446e+02,4.07969
-6.444e+02,4.07969
-6.442e+02,4.08031
-6.440e+02,4.07969
-6.438e+02,4.07969
-6.436e+02,4.08
-6.434e+02,4.08156
-6.432e+02,4.08063
-6.430e+02,4.07937
-6.428e+02,4.07969
-6.426e+02,4.08
-6.424e+02,4.07937
-6.422e+02,4.08031
-6.420e+02,4.07969
-6.418e+02,4.07906
-6.416e+02,4.08063
-6.414e+02,4.08125
-6.412e+02,4.08094
-6.410e+02,4.08094
-6.408e+02,4.08156
-6.406e+02,4.08063
-6.404e+02,4.08125
-6.402e+02,4.08063
-6.400e+02,4.07969
-6.398e+02,4.08
-6.396e+02,4.08063
-6.394e+02,4.08
-6.392e+02,4.07969
-6.390e+02,4.07969
-6.388e+02,4.07969
-6.386e+02,4.07969
-6.384e+02,4.07937
-6.382e+02,4.08063
-6.380e+02,4.08063
-6.378e+02,4.08094
-6.376e+02,4.08094
-6.374e+02,4.08
-6.372e+02,4.08219
-6.370e+02,4.08188
-6.368e+02,4.08219
-6.366e+02,4.08344
-6.364e+02,4.08281
-6.362e+02,4.08219
-6.360e+02,4.08125
-6.358e+02,4.08125
-6.356e+02,4.08188
-6.354e+02,4.08406
-6.352e+02,4.08344
-6.350e+02,4.08281
-6.348e+02,4.08312
-6.346e+02,4.08344
-6.344e+02,4.08219
-6.342e+02,4.08219
-6.340e+02,4.08188
-6.338e+02,4.08219
-6.336e+02,4.08281
-6.334e+02,4.08312
-6.332e+02,4.08188
-6.330e+02,4.08281
-6.328e+02,4.08344
-6.326e+02,4.08344
-6.324e+02,4.08312
-6.322e+02,4.08437
-6.320e+02,4.08531
-6.318e+02,4.08656
-6.316e+02,4.08531
-6.314e+02,4.08437
-6.312e+02,4.085
-6.310e+02,4.08469
-6.308e+02,4.08375
-6.306e+02,4.085
-6.304e+02,4.08469
-6.302e+02,4.08406
-6.300e+02,4.08375
-6.298e+02,4.08312
-6.296e+02,4.08312
-6.294e+02,4.08375
-6.292e+02,4.08406
-6.290e+02,4.08531
-6.288e+02,4.08563
-6.286e+02,4.08469
-6.284e+02,4.08375
-6.282e+02,4.08437
-6.280e+02,4.08375
-6.278e+02,4.08437
-6.276e+02,4.085
-6.274e+02,4.08469
-6.272e+02,4.08406
-6.270e+02,4.08437
-6.268e+02,4.08406
-6.266e+02,4.08437
-6.264e+02,4.08469
-6.262e+02,4.08531
-6.260e+02,4.08563
-6.258e+02,4.08563
-6.256e+02,4.08594
-6.254e+02,4.08656
-6.252e+02,4.08656
-6.250e+02,4.08656
-6.248e+02,4.08625
-6.246e+02,4.08625
-6.244e+02,4.08563
-6.242e+02,4.08594
-6.240e+02,4.08594
-6.238e+02,4.08656
-6.236e+02,4.08625
-6.234e+02,4.08563
-6.232e+02,4.08531
-6.230e+02,4.08563
-6.228e+02,4.08656
-6.226e+02,4.08812
-6.224e+02,4.08719
-6.222e+02,4.0875
-6.220e+02,4.08688
-6.218e+02,4.08688
-6.216e+02,4.08594
-6.214e+02,4.08719
-6.212e+02,4.08688
-6.210e+02,4.08688
-6.208e+02,4.08844
-6.206e+02,4.08812
-6.204e+02,4.08719
-6.202e+02,4.08625
-6.200e+02,4.08656
-6.198e+02,4.08719
-6.196e+02,4.08844
-6.194e+02,4.08719
-6.192e+02,4.08719
-6.190e+02,4.08812
-6.188e+02,4.08906
-6.186e+02,4.08938
-6.184e+02,4.08906
-6.182e+02,4.08875
-6.180e+02,4.08844
-6.178e+02,4.08875
-6.176e+02,4.0875
-6.174e+02,4.08719
-6.172e+02,4.08688
-6.170e+02,4.08688
-6.168e+02,4.08812
-6.166e+02,4.08812
-6.164e+02,4.08688
-6.162e+02,4.08688
-6.160e+02,4.08844
-6.158e+02,4.08875
-6.156e+02,4.08906
-6.154e+02,4.08875
-6.152e+02,4.08906
-6.150e+02,4.08844
-6.148e+02,4.08875
-6.146e+02,4.08844
-6.144e+02,4.08812
-6.142e+02,4.08875
-6.140e+02,4.08938
-6.138e+02,4.08969
-6.136e+02,4.08969
-6.134e+02,4.09
-6.132e+02,4.09031
-6.130e+02,4.08969
-6.128e+02,4.08969
-6.126e+02,4.08938
-6.124e+02,4.08875
-6.122e+02,4.08906
-6.120e+02,4.08906
-6.118e+02,4.08875
-6.116e+02,4.08844
-6.114e+02,4.08938
-6.112e+02,4.08906
-6.110e+02,4.08906
-6.108e+02,4.09
-6.106e+02,4.08938
-6.104e+02,4.08906
-6.102e+02,4.08906
-6.100e+02,4.09
-6.098e+02,4.08844
-6.096e+02,4.08812
-6.094e+02,4.08812
-6.092e+02,4.08812
-6.090e+02,4.08844
-6.088e+02,4.08906
-6.086e+02,4.08938
-6.084e+02,4.08969
-6.082e+02,4.08906
-6.080e+02,4.08906
-6.078e+02,4.08875
-6.076e+02,4.08844
-6.074e+02,4.08812
-6.072e+02,4.08969
-6.070e+02,4.08906
-6.068e+02,4.08969
-6.066e+02,4.09
-6.064e+02,4.08844
-6.062e+02,4.0875
-6.060e+02,4.08906
-6.058e+02,4.08969
-6.056e+02,4.09
-6.054e+02,4.09
-6.052e+02,4.08969
-6.050e+02,4.08875
-6.048e+02,4.08844
-6.046e+02,4.08844
-6.044e+02,4.0875
-6.042e+02,4.08844
-6.040e+02,4.08938
-6.038e+02,4.08875
-6.036e+02,4.08875
-6.034e+02,4.08938
-6.032e+02,4.08906
-6.030e+02,4.08906
-6.028e+02,4.08875
-6.026e+02,4.08812
-6.024e+02,4.08844
-6.022e+02,4.08844
-6.020e+02,4.0875
-6.018e+02,4.0875
-6.016e+02,4.08812
-6.014e+02,4.0875
-6.012e+02,4.08875
-6.010e+02,4.08875
-6.008e+02,4.08938
-6.006e+02,4.08938
-6.004e+02,4.0875
-6.002e+02,4.08812
-6.000e+02,4.0875
-5.998e+02,4.0875
-5.996e+02,4.08906
-5.994e+02,4.09
-5.992e+02,4.08906
-5.990e+02,4.08875
-5.988e+02,4.08875
-5.986e+02,4.08875
-5.984e+02,4.08906
-5.982e+02,4.09031
-5.980e+02,4.08844
-5.978e+02,4.08906
-5.976e+02,4.08844
-5.974e+02,4.08906
-5.972e+02,4.08844
-5.970e+02,4.08812
-5.968e+02,4.08812
-5.966e+02,4.08938
-5.964e+02,4.09031
-5.962e+02,4.09031
-5.960e+02,4.08844
-5.958e+02,4.08906
-5.956e+02,4.09
-5.954e+02,4.09063
-5.952e+02,4.09094
-5.950e+02,4.09094
-5.948e+02,4.09031
-5.946e+02,4.08875
-5.944e+02,4.08844
-5.942e+02,4.08906
-5.940e+02,4.08969
-5.938e+02,4.08938
-5.936e+02,4.08844
-5.934e+02,4.08906
-5.932e+02,4.08938
-5.930e+02,4.08969
-5.928e+02,4.09031
-5.926e+02,4.09063
-5.924e+02,4.09063
-5.922e+02,4.08969
-5.920e+02,4.09
-5.918e+02,4.09031
-5.916e+02,4.09
-5.914e+02,4.09063
-5.912e+02,4.08938
-5.910e+02,4.08906
-5.908e+02,4.08938
-5.906e+02,4.08906
-5.904e+02,4.08969
-5.902e+02,4.09
-5.900e+02,4.08906
-5.898e+02,4.08938
-5.896e+02,4.08844
-5.894e+02,4.08906
-5.892e+02,4.08906
-5.890e+02,4.08938
-5.888e+02,4.08844
-5.886e+02,4.08875
-5.884e+02,4.08969
-5.882e+02,4.08875
-5.880e+02,4.08812
